"","name","longitude","latitude","issues","prov","key","scientificName","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","isInCluster","inCluster","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http://unknown.org/nick","verbatimEventDate","datasetName","gbifID","verbatimLocality","collectionCode","occurrenceID","taxonID","recordedBy","catalogNumber","institutionCode","eventTime","identifiedBy","http://unknown.org/captive","identificationID","occurrenceRemarks","informationWithheld","reproductiveCondition","elevation","institutionKey","recordNumber","habitat","associatedTaxa","http://unknown.org/recordID","locality","county","rights","startDayOfYear","http://unknown.org/recordEnteredBy","verbatimElevation","collectionID","higherClassification"
"80","Asclepias subverticillata (Gray) Vail","-111.6921","35.14009","cdround","gbif","2850656203","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:16:56.133+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-08-10T15:01:32","     7","Arizona","2020"," 8"," 9","2020-08-09","2020-08-21T04:32:23.000+00:00","2022-03-29T21:16:56.133+00:00","https://www.inaturalist.org/observations/56031320","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Andy Bridges","56031320","andybridges","2020-08-09 3:33:19 PM MST","iNaturalist research-grade observations","2850656203","Flagstaff, AZ 86004, USA","Observations","https://www.inaturalist.org/observations/56031320","127159","Andy Bridges","56031320","iNaturalist","22:33:19Z","Andy Bridges","wild","122939010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","Asclepias subverticillata (Gray) Vail","-104.8807","38.84627","cdround","gbif","2850767847","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:46:14.788+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-08-15T15:16:54","   600","Colorado","2020"," 8"," 1","2020-08-01","2020-08-16T21:26:16.000+00:00","2022-03-29T21:46:14.788+00:00","https://www.inaturalist.org/observations/56519980","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Dr. Maggie Gaddis","56519980","ecocitycoloradosprings","2020-08-01 10:04:58 AM MDT","iNaturalist research-grade observations","2850767847","Colorado Springs, CO 80904, USA","Observations","https://www.inaturalist.org/observations/56519980","127159","Dr. Maggie Gaddis","56519980","iNaturalist","16:04:58Z","Dr. Maggie Gaddis","wild","123954657",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","Asclepias subverticillata (Gray) Vail","-106.3268","35.63226","cdround","gbif","2850779703","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:18:53.408+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-08-14T14:57:06","     7","New Mexico","2020"," 8","14","2020-08-14","2020-08-21T04:23:10.000+00:00","2022-03-29T21:18:53.408+00:00","https://www.inaturalist.org/observations/56419592","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","wesc_myers","56419592","wesc_myers","Fri Aug 14 2020 08:56:57 GMT-0600 (MDT)","iNaturalist research-grade observations","2850779703","Pena Blanca, NM, US","Observations","https://www.inaturalist.org/observations/56419592","127159","wesc_myers","56419592","iNaturalist","14:56:57Z","wesc_myers","wild","123751309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","Asclepias subverticillata (Gray) Vail","-112.1097","36.05883","cdround","gbif","2850907573","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:29:20.365+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-08-20T17:57:34","     8","Arizona","2020"," 8","20","2020-08-20","2020-08-21T04:56:20.000+00:00","2022-03-29T21:29:20.365+00:00","https://www.inaturalist.org/observations/57046331","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Yadiel Santiago","57046331","yadixsant","Thu Aug 20 2020 10:56:44 GMT-0700 (MST)","iNaturalist research-grade observations","2850907573","Grand Canyon National Park South Rim, Grand Canyon, AZ, US","Observations","https://www.inaturalist.org/observations/57046331","127159","Yadiel Santiago","57046331","iNaturalist","16:56:44Z","Yadiel Santiago","wild","125027840",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","Asclepias subverticillata (Gray) Vail","-104.2915","36.06105","cdround","gbif","2851066401","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:27:10.570+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-08-12T18:19:33","     6","New Mexico","2020"," 8","10","2020-08-10","2020-12-02T21:09:44.000+00:00","2022-03-29T21:27:10.570+00:00","https://www.inaturalist.org/observations/56245248","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Kristen Warren","56245248","kristenwarren","2020/08/10 2:44 PM MDT","iNaturalist research-grade observations","2851066401","Harding County, NM, USA","Observations","https://www.inaturalist.org/observations/56245248","127159","Kristen Warren","56245248","iNaturalist","20:44:00Z","Kristen Warren","wild","123391690",NA,NA,"flowering",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","Asclepias subverticillata (Gray) Vail","-111.4838","35.57904","cdround","gbif","2851067943","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:07:07.787+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-08-08T22:48:06","     5","Arizona","2020"," 8"," 8","2020-08-08","2020-08-09T02:09:59.000+00:00","2022-03-29T21:07:07.787+00:00","https://www.inaturalist.org/observations/55850329","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Flagstaff Area National Monuments","55850329","flag_ecology","Sat Aug 08 2020 14:10:00 GMT-0700 (MST)","iNaturalist research-grade observations","2851067943","Wupatki National Monument, Flagstaff, AZ, US","Observations","https://www.inaturalist.org/observations/55850329","127159","Flagstaff Area National Monuments","55850329","iNaturalist","21:10:00Z","Flagstaff Area National Monuments","wild","122580137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","Asclepias subverticillata (Gray) Vail","-106.7180","34.83131","cdround","gbif","2851226159","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:29:02.686+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-08-17T16:51:26"," 28762","New Mexico","2020"," 8","14","2020-08-14","2020-08-18T18:52:37.000+00:00","2022-03-29T21:29:02.686+00:00","https://www.inaturalist.org/observations/56755845","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","ellen hildebrandt","56755845","ellen5","2020-08-14 07:40:17","iNaturalist research-grade observations","2851226159","New Mexico, US","Observations","https://www.inaturalist.org/observations/56755845","127159","ellen hildebrandt","56755845","iNaturalist","13:40:17Z","ellen hildebrandt","wild","124419333",NA,"Coordinate uncertainty increased to 28762m at the request of the observer","flowering|fruiting|flower budding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","Asclepias subverticillata (Gray) Vail","-105.8916","35.51469","cdround","gbif","2851276212","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:34:33.900+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-08-18T01:53:44","    11","New Mexico","2020"," 8","17","2020-08-17","2020-08-20T04:22:10.000+00:00","2022-03-29T21:34:33.900+00:00","https://www.inaturalist.org/observations/56803915","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","spiderhotel","56803915","spiderhotel","Mon Aug 17 2020 19:53:27 GMT-0600 (MDT)","iNaturalist research-grade observations","2851276212","Camino Acote, Santa Fe, NM, US","Observations","https://www.inaturalist.org/observations/56803915","127159","spiderhotel","56803915","iNaturalist","01:53:27Z","spiderhotel","wild","124517587",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","Asclepias subverticillata (Gray) Vail","-105.9486","35.66957","cdround","gbif","2851310371","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:31:28.301+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-08-19T13:53:39","    22","New Mexico","2020"," 8","19","2020-08-19","2020-08-19T17:11:21.000+00:00","2022-03-29T21:31:28.301+00:00","https://www.inaturalist.org/observations/56926765","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","hatherly","56926765","hatherly","Wed Aug 19 2020 06:26:47 GMT-0600 (MDT)","iNaturalist research-grade observations","2851310371","Alta Vista St, Santa Fe, NM, US","Observations","https://www.inaturalist.org/observations/56926765","127159","hatherly","56926765","iNaturalist","12:26:47Z","dionaea","wild","124792694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","Asclepias subverticillata (Gray) Vail","-106.6821","35.14919","cdround","gbif","2851321540","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:27:00.681+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-08-21T03:24:10","    30","New Mexico","2020"," 8","20","2020-08-20","2020-08-24T01:20:11.000+00:00","2022-03-29T21:27:00.681+00:00","https://www.inaturalist.org/observations/57061523","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","bosque505","57061523","bosque505","Thu Aug 20 2020 11:28:23 GMT-0600 (MDT)","iNaturalist research-grade observations","2851321540","Riverwalk Dr NW, Albuquerque, NM, US","Observations","https://www.inaturalist.org/observations/57061523","127159","bosque505","57061523","iNaturalist","17:28:23Z","bugman1388","wild","125124142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","Asclepias subverticillata (Gray) Vail","-106.6052","31.96076","cdround","gbif","2856633810","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:19:34.430+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-08-23T01:42:46","     8","Texas","2020"," 8","14","2020-08-14","2020-08-23T02:05:03.000+00:00","2022-03-29T21:19:34.430+00:00","https://www.inaturalist.org/observations/57255741","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Benjamin Schwartz","57255741","beschwar","2020/08/14 9:34 AM CDT","iNaturalist research-grade observations","2856633810","El Paso County, TX, USA","Observations","https://www.inaturalist.org/observations/57255741","127159","Benjamin Schwartz","57255741","iNaturalist","14:34:00Z","dionaea","wild","125522228","Along the Rio Grande near Vinton Road, Vinton, TX. Riparian vegetation and trees.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","Asclepias subverticillata (Gray) Vail","-106.6715","35.08756","cdround","gbif","2856695087","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:46:12.276+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-08-24T15:31:22","  1414","New Mexico","2020"," 8","24","2020-08-24","2020-08-25T00:50:41.000+00:00","2022-03-29T21:46:12.276+00:00","https://www.inaturalist.org/observations/57451381","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","desertmax","57451381","desertmax","Mon Aug 24 2020 09:17:42 GMT-0600 (MDT)","iNaturalist research-grade observations","2856695087","Albuquerque Country Club, Albuquerque, NM, US","Observations","https://www.inaturalist.org/observations/57451381","127159","desertmax","57451381","iNaturalist","15:17:42Z","desertmax","wild","125859315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","Asclepias subverticillata (Gray) Vail","-102.3482","32.70499","cdround","gbif","2856835460","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:07:47.810+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-08-27T14:53:17","     7","Texas","2020"," 8"," 9","2020-08-09","2020-08-27T15:06:29.000+00:00","2022-03-29T21:07:47.810+00:00","https://www.inaturalist.org/observations/57732327","http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","CK Kelly","57732327","ck2az","Sun Aug 09 2020 10:46:10 GMT-0600 (MDT)","iNaturalist research-grade observations","2856835460","County Road 135, Loop, TX, US","Observations","https://www.inaturalist.org/observations/57732327","127159","CK Kelly","57732327","iNaturalist","17:46:10Z","dionaea","wild","126467171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","Asclepias subverticillata (Gray) Vail","-110.8399","34.24567","cdround","gbif","2859990365","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:07:46.805+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-09-03T01:47:25","    32","Arizona","2020"," 8","19","2020-08-19","2020-09-04T02:10:03.000+00:00","2022-03-29T21:07:46.805+00:00","https://www.inaturalist.org/observations/58361345","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","martha_sample","58361345","martha_sample","2020/08/19 1:07 PM HST","iNaturalist research-grade observations","2859990365","Gila County, AZ, USA","Observations","https://www.inaturalist.org/observations/58361345","127159","martha_sample","58361345","iNaturalist","23:07:00Z","dionaea","wild","127807392","EPRI pinpon high elevation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","Asclepias subverticillata (Gray) Vail","-108.1831","35.31566","cdround","gbif","2862320544","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:17:10.169+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-08-26T00:41:41","     4","New Mexico","2020"," 8","25","2020-08-25","2020-09-11T01:14:10.000+00:00","2022-03-29T21:17:10.169+00:00","https://www.inaturalist.org/observations/57599597","http://creativecommons.org/publicdomain/zero/1.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Rod","57599597","rbelshee","2020-08-25 11:32:10 AM MDT","iNaturalist research-grade observations","2862320544","Thoreau, NM 87323, USA","Observations","https://www.inaturalist.org/observations/57599597","127159","Rod","57599597","iNaturalist","17:32:10Z","Rod","wild","126173270",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","Asclepias subverticillata (Gray) Vail","-105.9784","35.65458","cdround","gbif","2963762436","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:07:52.773+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-08-26T01:40:59","    10","New Mexico","2020"," 8","25","2020-08-25","2020-10-29T16:46:15.000+00:00","2022-03-29T21:07:52.773+00:00","https://www.inaturalist.org/observations/57556136","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","daydreamboy","57556136","daydreamboy","Tue Aug 25 2020 10:32:29 GMT-0600 (MDT)","iNaturalist research-grade observations","2963762436","87505, Santa Fe, NM, US","Observations","https://www.inaturalist.org/observations/57556136","127159","daydreamboy","57556136","iNaturalist","16:32:29Z","dionaea","wild","126182475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","Asclepias subverticillata (Gray) Vail","-108.4344","37.36560","cdround","gbif","2963776442","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:07:18.036+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-08-28T23:04:29","     2","Colorado","2020"," 8","28","2020-08-28","2020-10-29T19:04:55.000+00:00","2022-03-29T21:07:18.036+00:00","https://www.inaturalist.org/observations/57873876","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Doug McGuire","57873876","txherpco","2020/08/28 4:40 PM MDT","iNaturalist research-grade observations","2963776442","Montezuma County, CO, USA","Observations","https://www.inaturalist.org/observations/57873876","127159","Doug McGuire","57873876","iNaturalist","22:40:00Z","Doug McGuire","wild","126750725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","Asclepias subverticillata (Gray) Vail","-105.9841","35.67110","cdround","gbif","2963776445","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:33:32.809+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-08-30T20:25:52","    12","New Mexico","2020"," 8","30","2020-08-30","2020-10-29T16:46:27.000+00:00","2022-03-29T21:33:32.809+00:00","https://www.inaturalist.org/observations/58073684","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","hatherly","58073684","hatherly","Sun Aug 30 2020 14:25:37 GMT-0600 (MDT)","iNaturalist research-grade observations","2963776445","Agua Fria St, Santa Fe, NM, US","Observations","https://www.inaturalist.org/observations/58073684","127159","hatherly","58073684","iNaturalist","20:25:37Z","hatherly","wild","127159955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
