longitude,latitude
-106.5835883333,35.1724166667
-106.5826716667,35.1733583333
-106.5821533333,35.1738366667
-104.0778675073,32.3532794526
-106.66954167,35.07865833
-106.0471721667,35.00570555
-106.0389028333,35.00499445
-105.5755691528,36.3893966675
-110.4341676888,34.3721317497
-111.656495,35.2124833333
-103.5911714,25.4903212
-104.7999757,38.9011042
-109.8645583,34.81484335
-109.86412342,34.81483884
-105.9410222222,35.6568722222
-105.9438633333,35.526845
-109.2932081143,34.1408666639
-111.10373617,34.65201167
-111.6439210251,35.1887192408
-106.6839628,35.1440019
-104.63449554,35.92876635
-106.679275,35.1244805
-106.1033333333,35.565345
-106.1026069522,35.5649640926
-106.3277988,34.7658901
-104.4495126,38.5317556
-104.3819589722,36.0770759722
-104.20005724,34.40338008
-106.6627583333,35.0497028333
-112.8251711303,37.34690905
-104.7745175,38.256671852
-106.0920484365,32.8934774548
-108.535402,37.191019
-111.6331249381,35.2233393019
-109.0311699,31.8353718
-104.9313757191,39.5911575534
-112.0995193687,34.7504316768
-105.7519616667,32.9483716667
-105.7519616667,32.948375
-105.75197,32.9483716667
-105.7519533333,32.9483633333
-105.7518616667,32.9484116667
-105.7509166667,32.9483966667
-105.7509216667,32.9484033333
-105.7508783333,32.9483916667
-105.7508866667,32.9483833333
-105.7508783333,32.9484033333
-105.7508783333,32.9483966667
-105.824395,32.9521533333
-105.8244083333,32.952155
-105.8244083333,32.9521616667
-105.8243866667,32.9521533333
-108.340854384,35.038646162
-113.7165781591,37.5502138006
-106.5763869883,34.9108004389
-109.239648235,34.1695899242
-111.5348444444,35.2667194444
-107.9017405585,34.9888756732
-106.32968,35.1661388333
-105.2227978036,35.5942068677
-112.1108471667,36.0592
-111.6310722222,35.2226944444
-108.773805,35.5162533333
-106.504147,36.3811839722
-106.519799,36.349459
-106.519862,36.3494389722
-106.6222409522,35.0944168092
-113.5246474329,37.5903674574
-101.6613720865,35.2350491891
-113.3561797046,37.6081029331
-113.3525708825,37.6112730256
-113.3348988907,37.6374564712
-113.3344497956,37.6715567292
-106.6726349445,35.0585821849
-106.667117,35.2649559722
-108.161184,37.106163
-108.6886609722,36.7825289722
-108.755003,35.537609
-113.089323043,37.6571732574
-112.4251638889,34.5799555556
-111.4691388889,35.5761388889
-113.2193535873,37.713944033
-113.2810785349,37.6953015952
-105.8911329859,35.5157137111
-112.9987701944,36.9469884444
-104.8096344597,39.8340833886
-113.6988344382,37.5754419203
-113.6195974712,37.6086253831
-113.5810928307,37.6369831659
-113.5493143401,37.6630476717
-105.9673797222,35.6319130556
-104.285972,36.224674
-106.3144916667,34.9576533333
-112.4540939331,34.7498855591
-104.398255,38.3279583333
-105.8146865938,35.660509129
-105.9348223889,35.6321910143
-112.5425702614,34.9386072625
-113.5124715105,37.5192770602
-112.4216833333,34.582405
-113.8584263145,37.5177921774
-113.5567811839,37.6570536105
-105.5832489568,36.5109365854
-112.1396452283,36.0567255233
-106.64098499,35.1561753
-111.6282263306,35.1998395007
-111.56202984,35.34229703
-112.3382715,34.651304
-105.6423034667,28.5327415464
-105.6751820242,28.5034642132
-106.8907944935,33.8139507858
-109.9471864344,34.3402308109
-111.6335392,35.2037767
-106.6632989722,35.130926
-107.985475474,35.026580307
-106.30638643,35.88479663
